Id,Category
uttr-b757eda822a54845b6da77df9aa80902.pt,id10339
uttr-a6886437155e43eca3c5af68da6407b1.pt,id11056
uttr-47cbde473f39413499f590ec10f750e1.pt,id11043
uttr-d74a1b21b10845b69610b28b70137572.pt,id10626
uttr-98a62a6f9e87455e922fd96af6f7cde4.pt,id10148
uttr-b0811b86b8f1488da90f9a67cb8a7022.pt,id10824
uttr-4c586426b38f41cfabcb26e3e8f0b314.pt,id10320
uttr-e7f0d34142534f39bdfd2f10f78846aa.pt,id10315
uttr-20aa330e1d93420e8051ffa82f8866c2.pt,id10910
uttr-6ba0b9c487ff4d5e96b5f666480f2ee8.pt,id11192
uttr-40fb5b10253346b18f0e59848fa28885.pt,id10432
uttr-9920846bfd87479ebfd736dc53ac7636.pt,id10372
uttr-a3c26ae593104066b0e3f47428031e05.pt,id10938
uttr-5d8221ec204f45be951f75da9a863d1f.pt,id10945
uttr-be9c9d6180594b73a66ae0995ad88621.pt,id10706
uttr-2ac15e6d6d364ee3a38cf412106ac3da.pt,id11152
uttr-e7106993658144e29ca018b247c7a317.pt,id10571
uttr-12a03df2d86047e18f6f6b5b6a9bbfbb.pt,id11101
uttr-2e97e049daa04fdab9b3f5c281dbc675.pt,id10372
uttr-501adc9e721943138a86d4308b090645.pt,id10699
uttr-abad45fa449649b18463ed78e0565a3a.pt,id10207
uttr-b082ff17c5d747009efd28a49778f65a.pt,id10712
uttr-7c1e2ba79e96417a96fbcdf8281ef79d.pt,id11090
uttr-f045a0b7412b4abea9704244bdf266e6.pt,id10438
uttr-d9a06528a1b642cf89ec27a1ecdb9db1.pt,id11123
uttr-041d6de7374e49fc803df31b65b6fdde.pt,id10710
uttr-7228b589b9e845efafabe13a2aeb4759.pt,id10490
uttr-19e1c8007ca34203a77f7e1e74e57eec.pt,id10700
uttr-867c12475ef34f218386613cb5a1bea1.pt,id10925
uttr-6c031e2043954e69b97b3ebb20317f95.pt,id10884
uttr-f87c84bc7df9436d9b1ead704d43e2ed.pt,id10528
uttr-4d0a936748af4a4bac2041ca4e2fbbde.pt,id10975
uttr-99fbb8d7c0554fa6895deb068436f953.pt,id10438
uttr-60be739eec1c4bf29c3a626ca30a19ab.pt,id10859
uttr-9aeacad30b9148fab1f8e819231261f1.pt,id10104
uttr-d08a691eb38c4492b7fb721fba94b4d4.pt,id10864
uttr-c50856d5e32140abbe1d5f16a61ec764.pt,id10059
uttr-53cdae247e7d4c17b7565839746a64cf.pt,id11034
uttr-ec1007bd607442c7b8e2bd1a261ff5d4.pt,id11049
uttr-8a037f136bf24166963705ebf5f7909a.pt,id10655
uttr-9165fe894ba04f4a9b6182ed6db4ec09.pt,id10821
uttr-b373731fd53f42d9b4a255e08d83da7d.pt,id10404
uttr-8697fb45f9cc42ddb9bca7c7d727712b.pt,id10100
uttr-e2a36da8a6a3462192222a9b4edc057b.pt,id10343
uttr-e0263cab01114574bb4d142db7a93c70.pt,id11024
uttr-f08fd5b8d9ad4ae58cdf8058fecff75a.pt,id10676
uttr-8a5abde4784c4b90a150139cf42d8aba.pt,id11116
uttr-a6db501d69664b7fa810042ba033d843.pt,id10859
uttr-a79ad0d546194208870ccc474aedddab.pt,id10382
uttr-ce181a0215b4434099715c3871493254.pt,id10808
uttr-481f1223528c42819c70f8f5cd88a3b3.pt,id10586
uttr-5b1a74418f514fa1b7cf808995eaf405.pt,id11191
uttr-3dcd50d03ce64a5fbb4741f1a7f85809.pt,id10761
uttr-153e4002297f4279a1d56702aa0abed7.pt,id11152
uttr-035b2156ace147ceaf28f885d1bdd23d.pt,id11034
uttr-e0f81be955ee450680ce670721e7a9b2.pt,id10688
uttr-40ba133ac65c4defb5bf3c79a63f704b.pt,id10113
uttr-a4736b7b84f5484d8f3b258f4b24c11b.pt,id10890
uttr-c81c43a2a371412ab901b7f5156c337d.pt,id10227
uttr-e2cb2cd119a644cd887569aac422cf69.pt,id10975
uttr-d8c4781eb50447708828b394adb4f27a.pt,id10257
uttr-15195cf0ec514bedaff8fc868d0c4853.pt,id10599
uttr-74ed074787c64ee8a4182942b4ea32e3.pt,id10390
uttr-69e712e109df4c3ebfc58db67b117135.pt,id10233
uttr-48a2502793104f6fb342b6926e85b082.pt,id10169
uttr-d2353595f577434db8574bc1e8b4924f.pt,id10910
uttr-b2ce6621c42f40b39800324400286982.pt,id10572
uttr-f263fd47d7b84b569371208d54ed6559.pt,id10734
uttr-48c683b3df4649bb92a909da945be8a6.pt,id11068
uttr-d4aadabd5f1a4de784731abc90e21938.pt,id10170
uttr-7286e832c9634f8b8fd6022bb91133d8.pt,id10315
uttr-46d8f7ad5972498282506c0f6a843af2.pt,id10667
uttr-1c7afa57fee2463ca67a1bbc1abfac3a.pt,id11117
uttr-455ce82b8cbf43dbaf40137d518ef71f.pt,id10442
uttr-7a7ee39683a34632a9260f7949e333f1.pt,id10474
uttr-58a081f1c4b94e3485d0b96c70fc419b.pt,id11152
uttr-0ea527dd73d549168dbc2397d5061607.pt,id10753
uttr-3ffee69fa81341e6a5141c473051e8e3.pt,id10648
uttr-e034f82e25f3465180d249a98fa2dab2.pt,id10465
uttr-0875328df555457694f85b86541f4c88.pt,id11102
uttr-d8af3ad06ec54349a7685212aebbeab5.pt,id10812
uttr-8f6c7cba1018499db80ae0f838ad00e4.pt,id10869
uttr-67baa9f43111415784d65285cdd56e0d.pt,id10052
uttr-c6049d5b01d740c4a8b7e54e04767904.pt,id10082
uttr-b8bcc6e4c1e94561b4a0f99ce19b9b6d.pt,id11155
uttr-7d363becd2214c8ca32369932597e58f.pt,id10726
uttr-3855256f34494738bd79fe8a2535fadd.pt,id10053
uttr-806e8dab494f44e0ab7e46cd865d5601.pt,id10368
uttr-48b42538fc2f4c23a7af21aca5331c84.pt,id10513
uttr-93499eeeddfd469a99dc7033922c06a0.pt,id10682
uttr-0f22d30b4f9c4ae4a1836ef0de373030.pt,id11083
uttr-0318b2f7820344f7b22971337c0cac5c.pt,id10104
uttr-dbd6b748e89a478fa4400a0d3f1ee26f.pt,id10618
uttr-2d62bc91bcb1409e91bd803df712ede8.pt,id10455
uttr-52f0c418f46c4f338a663073c2522b60.pt,id11041
uttr-a2277f1a34914b8189cd2a8be36f495f.pt,id10147
uttr-ce5b9ae3c5244c74b3bd69450650177c.pt,id10053
uttr-fe329ae9989f4755802a63b5498fc2bd.pt,id10821
uttr-14d5185da22a41eeb1adaf893b0b399d.pt,id10838
uttr-d241e7a12a124511a89dcfb9e530e4aa.pt,id10441
uttr-4ae32f78975d455d8dadabd971e44867.pt,id10341
uttr-9e1c525696b04a0495403b8ce1bc5a72.pt,id10834
uttr-6509e3da5f904a87b91d927a0cc1d311.pt,id10077
uttr-ba26a1a639e34573bced73c8d1a6bcff.pt,id10894
uttr-b7046911978f48549ab5dc790e3a24f5.pt,id10913
uttr-90ccf5ebe0b240cc81972947c3ce6281.pt,id10945
uttr-c0441776f0ef4ab796ddadf8f7902ca3.pt,id10258
uttr-ebbe2fee0fee43268d1cc264bc9a20fe.pt,id10790
uttr-1cf3c1c6ac404ac1944c2f994ff95e0a.pt,id10719
uttr-f718c38b336644f5863589cdea4b4a84.pt,id10236
uttr-f7a095736a3647b0afec3de85ed0c057.pt,id10989
uttr-c06057e044ef46e19e6cb90fb087b7d0.pt,id10686
uttr-39d9097ad6bf4e7da44828134e8a8270.pt,id10395
uttr-a1df07c1b2eb482388a1776bc190ba9a.pt,id10177
uttr-b7d7c81a08014d858a18101689e26a33.pt,id10922
uttr-44c84db7a48444c3bb51990ea53db7d3.pt,id11204
uttr-4351b7c03dce4f7d8c7b93ed4d56f2ef.pt,id10811
uttr-10b75c34900849aaa53c78fdd5766a65.pt,id10388
uttr-bab830c08f0e4875bf17fe2a1a3e6b17.pt,id10786
uttr-685f1186f7f94190aa6c5caf9c0b0a26.pt,id11136
uttr-2b74653f57924d93b9c18105fff06d9e.pt,id11000
uttr-c67ebd918b8b48e0ba77e3e87c936149.pt,id10059
uttr-e3d0082645ea42d9ad41f02b8ce75f87.pt,id10569
uttr-fb6fcb6359574311829627e004e925a4.pt,id10247
uttr-e84b3357cead478da736b1f96bcb8a71.pt,id10785
uttr-e67178d265744b609d00fd35e7fb89c3.pt,id10675
uttr-95819d0d0d8a450ea98a2fc17b9360df.pt,id11132
uttr-346e39c9a44e4ad49f51ed019ce5208a.pt,id11158
uttr-4220e34b63e64cf3b15cb093eae40867.pt,id10108
uttr-d1c5c1e63d30437e998d19b90786fd2f.pt,id10465
uttr-f6a221b4ae904f978c8f6bd8ad0e0ec0.pt,id10203
uttr-12570849572b4d23a0d0e9093a2fe9c9.pt,id10657
uttr-f0e060572b6d454db0624ca05c6a55ba.pt,id10375
uttr-4a57b84b7a684073b1531fb6a82d4f89.pt,id10141
uttr-2e4efde5bb4746e89453dbc6c9d12a11.pt,id10963
uttr-8bb1a7bdca3447dcb9fc413e5bc744b6.pt,id10100
uttr-28c01a8c846a4766b3ddd6b0c6c9c8c8.pt,id10069
uttr-52e0f77258b143e89dd684e8363bcdeb.pt,id10177
uttr-5e923766d1cb4ecfa62514fbe6999ae6.pt,id10616
uttr-10870a48fcde45cfb8f04c39e04b8c5e.pt,id11132
uttr-aa6f904321f74097b4d2e798591c7e49.pt,id11018
uttr-f0f21e7c68e345dd9ff879c7b77977a6.pt,id10456
uttr-d5e900c18aa4467caad80a0d1d8e805f.pt,id10975
uttr-87781bc4ee18497e8ce11434aa1782df.pt,id10891
uttr-b47a867ed13642d2ba98a81fa3fa6341.pt,id10750
uttr-9930dfa6a36d409b8da5d4a0c50458ed.pt,id10132
uttr-0dd045fa8a734405811fe06336a41ac6.pt,id10622
uttr-753cf0cf08d443b9ba3cdf71ff473852.pt,id10791
uttr-f506e112371449ef97d6d8d20846f5d4.pt,id11084
uttr-8a6f986ae46f4e4c9f51f0e8e3939d5e.pt,id10861
uttr-7853d5b491f548cdb2a93734ab80d752.pt,id11060
uttr-ff68ce95dc624625ac86e5d6b885ac41.pt,id11194
uttr-22905789f29f4e128ec4dac563d16a4a.pt,id10711
uttr-11a963b610d145369b0b6981d1a2ae66.pt,id10148
uttr-a6ba26a178d547e3880d83ff16b9596d.pt,id10104
uttr-1e493d9a22bf446eb98cab88b1b1f44c.pt,id10629
uttr-31f254800d894e4b80fbdb8c4ea1e37a.pt,id10364
uttr-27fc37d8bd91476e85e61b7f886e0cac.pt,id10194
uttr-33dfff1945204eb5bb64ba56c65a3165.pt,id10667
uttr-b47b28da4b6e424b9077bfd7a37b674f.pt,id10512
uttr-173797ab0f6e40f598d5ddeacd916882.pt,id11164
uttr-4c60fdb13b0c40d3b8b0210a4e818167.pt,id10368
uttr-7617fe8868e749c7b0ab511b365c91fd.pt,id10351
uttr-b8386647385e4a179a2ebb7577a090a3.pt,id10951
uttr-4d268c28390e4cf480ec3a9f9c61a904.pt,id10951
uttr-442f755c5761480da61a88818cf5f690.pt,id10243
uttr-bee31e9dbea94c2296818037ff2d6b13.pt,id10417
uttr-8c4b13525ff8498bbebbac76b1f72c1e.pt,id10533
uttr-141440d409eb4c449146f796c3ba749f.pt,id10776
uttr-60824a4729f7415a8bf5a6c731159845.pt,id10917
uttr-a7ecd674d4ca4d41a0f8f98aa24c5e5d.pt,id11190
uttr-cd41335d897c4a6589466ce6d96c158e.pt,id10392
uttr-025c8e83abc84e9b880e80b9e529c0c2.pt,id10493
uttr-d70cda4dc59c4436a767e5fdd4de8f1c.pt,id10761
uttr-ffb0bb2c7b70461092091579a02df50d.pt,id10022
uttr-a7a0bb9b4cf043c5acd77f74b1392089.pt,id11060
uttr-a8df0f89876545f09ad0f44606495bd8.pt,id10953
uttr-8b73b790ccc44bcc9393e9f4ad4d2c23.pt,id10754
uttr-209fb1f1da0b42d69d9d46221af7d9cb.pt,id10710
uttr-0903f2f7af3e4436b78306ef751cfffa.pt,id11247
uttr-4c92ce051cfe4fcabac25cf10a85f235.pt,id11215
uttr-b7531f92796548249dcabd9f105467da.pt,id11103
uttr-b4a88e735a514fb48476d8986fcfa841.pt,id11117
uttr-dae8e09585af488aa6ec05759db8e433.pt,id10630
uttr-b0ad06b0c7414565a9cde11cc7582591.pt,id10033
uttr-1bd4b7d5c8d643e48d3fe40255422938.pt,id11021
uttr-2955c0dc738c4d80b4c4743ebf3e8c69.pt,id10616
uttr-c4a41f9394344c7da8f4127b35fa3a31.pt,id10623
uttr-e582b389c8b54b23a4a59afdd213cbe9.pt,id10817
uttr-da80c3160ee249ab9768b6a0497d0d37.pt,id10862
uttr-04e82469295b437e9853527ad8c72c8f.pt,id10035
uttr-5b6f89b6562748d0a80974c7345ad87e.pt,id10786
uttr-e1360817ccd041a29cb0f07fc194ce08.pt,id10954
uttr-45e4255fa910424985b9fdeef776b73a.pt,id10262
uttr-d9b1817e5a92479ea45fef998f5d6043.pt,id10847
uttr-74e1a645f4624e5d9599752a7afbb7c0.pt,id10676
uttr-c5caf9302fa14e58a37f183cde65f603.pt,id10115
uttr-e9449f8053144ceaa77e7211a8ca73f8.pt,id10998
uttr-b2c4d93e781d45fab3d3d27d53252794.pt,id10417
uttr-38b62ba369e04dcebcdc300fcfd38dd5.pt,id10440
uttr-05391ac9cf4845fb8246986e28c651e3.pt,id10313
uttr-29950fc04f904b6e9e8424f93a4377c1.pt,id10344
uttr-32a10cf9a3dd4d0f90851fd3489d0f39.pt,id10928
uttr-bf4526d836d24b35b2d5707d356f56a9.pt,id11211
uttr-ee802b3bbd9e4c47b6228c9972e6efae.pt,id11003
uttr-32c9351921a344cbb85748db0cc70f7b.pt,id11146
uttr-14995a97abe84db4b3f85e1be15ac46f.pt,id10977
uttr-a1522adb8fa4488795e8ec569f0fc8e6.pt,id10249
uttr-59b2f1d37bb741e3b39539964bb93f3e.pt,id11103
uttr-4a470c9a42354530af4a2285ca6d0104.pt,id10024
uttr-594efad1dfb6400584ca20fded952034.pt,id10996
uttr-b7dcb6536ad64e81be801a680d951aa8.pt,id10393
uttr-eedaa3e84e36430bbfc72c62abcff4c5.pt,id10436
uttr-47f0b7c0eb4b41deb6f810b78942189f.pt,id11103
uttr-2e8d6e8f6e9e46f28c1fc4b5b53c4b11.pt,id10644
uttr-bcf8c23f01e246968bd77627f1f48a1c.pt,id10381
uttr-5eaaab972e434e77a18f539ed674a447.pt,id11181
uttr-6ee359ba09bf4232bc6034911267f73e.pt,id10123
uttr-0c83d58f04624ddfbebf1a4d076483c5.pt,id10109
uttr-2a8a39c7fa714fa0afb8755b3158d42d.pt,id10188
uttr-cad7c5e672dd4530983d5df27f2ffb4a.pt,id10758
uttr-81a75376c10a4332aaf753d6fd9a2197.pt,id10913
uttr-4a2386b80c4b495aa73150d62247ae82.pt,id10378
uttr-88391be2699347c488cba8cb434d1571.pt,id10646
uttr-da7bd533c836444586242e307d705976.pt,id10537
uttr-d64367761a2c4d18b7e43b67f28059a8.pt,id10451
uttr-ab18b4c282144f459d43e88e1378c67e.pt,id10238
uttr-a49cb36ef54d43b89deee5e231735519.pt,id10853
uttr-99118064dccb45f9b15958c14334a552.pt,id10873
uttr-b3c79914e08146e8bf6a83bfced5ee39.pt,id10754
uttr-2fb0e33dc9e24bbfb01bde83bdd7ddf5.pt,id10005
uttr-690244ef477b4a3b86bf0d416dc7402f.pt,id10445
uttr-72e9d218f5b34ea9ad0d0e9d5c59745c.pt,id10791
uttr-b7644a80da92433f86ad7fa38d563664.pt,id10149
uttr-6d8b1f706cb54ac8a2f9c7b66c922408.pt,id10343
uttr-728e17e23a0341b088b6522f2bd9ba6d.pt,id10233
uttr-bb762ffb1da3436b882b9e491052242e.pt,id10722
uttr-ff36de479f824764a94e36b3896d786a.pt,id10252
uttr-732b8bfb14df401881e4b75350ecd5e5.pt,id10657
uttr-fe40562f860a49e7a80d2685243ba56e.pt,id10176
uttr-394d6e7c0ef54cd585b7ba2dcdcee320.pt,id10148
uttr-2b425d0f3fc342c5a6d0d64e6614e5d8.pt,id10622
uttr-e7a29b0ef16b44f39a2bef9a10ff07c8.pt,id10649
uttr-76d1c34cc94d4ee4a8d38ef9caf08b5a.pt,id10687
uttr-2cbcc22d72cb49f89c4a5db00898f52e.pt,id11007
uttr-dbe0bb7df8fe40d4b63d94ca7efe4101.pt,id10842
uttr-65bab45fd58c496a8161fc0d3e70fb55.pt,id10562
uttr-9abb0c645766482fbc7913ababd148f4.pt,id10754
uttr-3671865828064d0f90b86b363955f518.pt,id10687
uttr-57e886f634b8407594fec622d3fa77c0.pt,id11195
uttr-34619e6a94c4463fb21199f63419cc49.pt,id11141
uttr-ed342babe7654879a1e42d033c7a388d.pt,id10762
uttr-de10edde454c41d1ae6ce1834fc3049f.pt,id11100
uttr-c690fbf9423746739e660cc23edc45e7.pt,id10168
uttr-680799adb47047a6b9f7fd8a60b9ebca.pt,id10626
uttr-f49013b275e147789f61c9e27a45baba.pt,id10196
uttr-66b5d3c480f745eb95b28dcbc7794324.pt,id10734
uttr-0271bbaba41047e3b93e24ce0438ea1d.pt,id10811
uttr-9adb6f05f8204d3399b8e28e1d4ec60f.pt,id10687
uttr-b3d823f72c6c4d2bb96e2e026d20f129.pt,id11046
uttr-e916e66c48ec400789169cf6508c69ef.pt,id10115
uttr-f4175eb09fe742898a9c4c2132ad5dff.pt,id10330
uttr-a4b90d5ab6764740836926b23241c9e3.pt,id11107
uttr-9793c439ba13408199ee53f03681e3f4.pt,id10383
uttr-2ab30fd67af04be2b2a3da2fd11e486c.pt,id10082
uttr-7b4b22165fbb4ece9ace7b48441674c6.pt,id10712
uttr-a2dbc9ec187342489615afe9111253ed.pt,id10759
uttr-d39b610264a647da88dacdea47e49d5e.pt,id10061
uttr-79786df58abc4e309367782962dda91a.pt,id10119
uttr-df1758da5b7d4027a79d0f5d5c42020d.pt,id10714
uttr-532653afa1ca4cd08459159b47c19002.pt,id10356
uttr-2af373fa230d41b1ad2848047c5494c7.pt,id10354
uttr-b29a8a426e0343f68cf7b9035e4e746f.pt,id11040
uttr-245ae4c4e379436eb6f40d781499bbaa.pt,id10539
uttr-8d4e2d39ff57435a9db4fdf4ecc4a1ac.pt,id10610
uttr-dd4375edd3d54ccd80672d37a7841142.pt,id10785
uttr-824d9f22dfb34ff3a589f125e24690d7.pt,id10931
uttr-9d1880d367654b4cb986965e5d3e2312.pt,id10722
uttr-6b5f500dffe74736baf7b3508e715529.pt,id11210
uttr-ece686ce6e364f4fb4a4eee1767f2dfd.pt,id10005
uttr-12de8e58eef44093a49108c426c07586.pt,id11136
uttr-6568b73279424ccfb47996be529b5c90.pt,id10503
uttr-7296251a79414d36a22ded0ffe4c37b5.pt,id10100
uttr-98466c37f3884d298d1acef9c937c846.pt,id11208
uttr-cd3854a527f74843a3d58101d99fcf52.pt,id11100
uttr-415d4ba9586444be952a7ce966cec5c5.pt,id10143
uttr-7b01d32c14cd4e8cac42b2cc5c80f6d2.pt,id11084
uttr-d6c1ecb9e9f74350a3353af75268c173.pt,id10821
uttr-abcc2ec45db4405d9facf0f37fd357dd.pt,id10629
uttr-acb88b3c51214320b51b5c869da54e6c.pt,id11060
uttr-6ec7ef5f164d4c36b5f64c04ee12a6bd.pt,id10014
uttr-fa65fd2c133f4dd3ac18947901d2f7c4.pt,id11021
uttr-13d8bcd8b76f4193958b0ad6f7622792.pt,id10010
uttr-2b3ee14df8fa4ed8b9e48ff95db61704.pt,id11208
uttr-0eca3026d1e44b5eb4d7bac219c8de3a.pt,id11114
uttr-88c4c21a7d4b42eeb3e2eed56b066697.pt,id10637
uttr-558b999ba74b45cb8dcd4c8e2398df54.pt,id10999
uttr-ecad29eb62d542858f78ff6305c1a2c6.pt,id10893
uttr-81bf6da3da084378bce56833c9d2076e.pt,id11123
uttr-44146296160e48cd83dc8f73cd95b18a.pt,id10722
uttr-ee4aaa1b196e41009135c83d962218c1.pt,id10208
uttr-75a39d6c18504dcfb05889ba80007eea.pt,id10903
uttr-89ea83b7f5d04d478e5069c97616f508.pt,id10941
uttr-a88f6197e91a45a2ae321630f59c7b80.pt,id10546
uttr-875b86c46a18471fbb8bd749982d2964.pt,id10034
uttr-8de56617bded4f5abb6fcaaad595a12d.pt,id10104
uttr-828f1a74469f48dda48675ed20e4e5d9.pt,id10721
uttr-22c6868c71a442cf9093ba66036c7783.pt,id11073
uttr-e7977d0d191340a99ef4eb1b198b56b4.pt,id11218
uttr-598680d0772c4417ac5b3d8d41ec17b3.pt,id10419
uttr-f1193c4bc9d044328621530c092176cd.pt,id11203
uttr-f3b0529b01f64ce483cfc5a84f21e0a8.pt,id10209
uttr-eb5b0d0492bf483ab37cde8270bcdff3.pt,id10587
uttr-73851f6f99344c50b2a267c48a668fcf.pt,id10917
uttr-f97f20ef59dc41e1abacbb8e7621c71b.pt,id11202
uttr-27a4744c1ce04c2384c5d28799f8078d.pt,id10133
uttr-3117b8e99d7044478952c10bc9d7fcd2.pt,id10054
uttr-b46dfb5642bd4ca6a06f0a5fe0628088.pt,id10816
uttr-b6c8818e6a9d4532902904e39284e3e9.pt,id11047
uttr-6e373f87a50447d9b1526e47b3e2695f.pt,id10033
uttr-5b455fa5b4e141acbcc216a3fcc20eab.pt,id10192
uttr-8a279c6052df40a6b2f71eaaa59b5716.pt,id10220
uttr-5633f911507a4ebbb6502e4d88513c09.pt,id11194
uttr-09b299a3b15e4d58920e306698c81a2a.pt,id10971
uttr-1f1a47e2ae9443648bad0843f913481d.pt,id10762
uttr-0415867d12e04c3ea4d6d3cb0f05bfe5.pt,id10688
uttr-f73e74465bcc463caef0d143eb033611.pt,id10948
uttr-68ebfbe5dec9402c9113cae802a4859d.pt,id10923
uttr-355485b8586c4a2b8d27dbc37cccf886.pt,id10657
uttr-bb0410ecc0174ca6908c3eed044d4d7b.pt,id10209
uttr-0f52a601d72f4099ac69e601d78f216d.pt,id10208
uttr-e60f4be869de46458ca5fc9d4a742a0b.pt,id11193
uttr-dc0d4b683c5c429eb8fa907c895ff369.pt,id10572
uttr-df54e02b4cad498b9a28e909d3b11712.pt,id10215
uttr-a285e56306bd48b980495c33822bda98.pt,id10420
uttr-0105f05607604266b7d1de9c101030c2.pt,id10395
uttr-801912b0554c4889a3a909d6d0146605.pt,id10580
uttr-ce17498b5cd54fe6892eca2676dd30f1.pt,id11215
uttr-76fba66f551944c9b077112dcdf07224.pt,id10186
uttr-cfb57bee83e44de2becfc0a681449ed5.pt,id10761
uttr-07daa508468e45d5a0317c68e45d5a5f.pt,id10735
uttr-88405427dd1d487ca5f2d1dcf0f46ca1.pt,id10912
uttr-56b3821b359240bb95f7c14ff65736ef.pt,id10014
uttr-7430777630aa41c78a84c4f0a2efbcf1.pt,id11028
uttr-db036b022f754d3ba645aa019cc6ef12.pt,id10178
uttr-1e91c7741b6349da987d6f12bb86558a.pt,id10512
uttr-f0214b86588d4ebc82580d59438297af.pt,id10535
uttr-37b0c2433f344584b12c6755f846b28c.pt,id11226
uttr-65a1397da6144170b162c925b21f25c6.pt,id10539
uttr-5fe08441cebb4f45a90246fd16b8bc00.pt,id10886
uttr-b8482872657f4012b50ef4f21bef26de.pt,id10967
uttr-44e08a88f44c4969be1616458daadc99.pt,id10670
uttr-df406b407d2446d182229d1419d404ba.pt,id11023
uttr-e970666ea1c943b0a6b422d7d91961a4.pt,id10433
uttr-667eca8f862344b7b8baa63680e773a6.pt,id10856
uttr-b76f8fb8073242f3a7c2a239de78884d.pt,id11154
uttr-e93310151d814f19ac949930cfe2ea98.pt,id10535
uttr-d6197d3c08e5480bbd1fec51e57701da.pt,id10945
uttr-084094094b1c458db4d5c8731ef3cbb6.pt,id10723
uttr-14672321f31a4f59b9b1ddef27f0c098.pt,id10310
uttr-589eb548d1dd449da3468cd361ac1b73.pt,id10654
uttr-dcd2dc61156f4477b2c6f1aada6afba7.pt,id10950
uttr-e04dff30eb794648bafad46fcee27a6f.pt,id10970
uttr-f3aea4b2ee3147beb1e9b20a751663bc.pt,id11062
uttr-d8691f74d3e246cc999d971ea76737a3.pt,id11192
uttr-35738b0c7fab4d3cb9bcfe99896a9545.pt,id10821
uttr-d6821d0c2a224adda839d9deb32fcb9d.pt,id10129
uttr-09d64aa82ad64d398fcc8901968992c8.pt,id10350
uttr-995e2e9f2fd54a659c7d387f8755cc8c.pt,id11179
uttr-be8f73cd28cd4e42ac4d18cf31f5ac2d.pt,id10491
uttr-97bd6d8fb7044b68991d8ce076108c68.pt,id11155
uttr-5d4ecba52bfa4c9faf6cd3f7797704c3.pt,id11202
uttr-81a2711428b849e39388d7aa1cceedb4.pt,id10408
uttr-db30a8ac361c419ebc3ea1efb428f263.pt,id11043
uttr-dc0151b1e28c46af8a40ba922354ae50.pt,id10052
uttr-2f2367435be7421881b616c6fc672ab1.pt,id11190
uttr-f44ef6b922ae417bb8f951e3c686e27f.pt,id10390
uttr-f069ed7cbda24ef3a37293249909afa4.pt,id10913
uttr-07479e7a7a944f84b116b23215fd70d2.pt,id10037
uttr-312b9aad41ff467d9d5a14e536702195.pt,id10532
uttr-6f28e42c65d0491890c4885028ed51fc.pt,id10212
uttr-d481b3d73bbf4cd896fb07974b1fbef9.pt,id10537
uttr-181d4c03589f42c98c11f010d73327f8.pt,id10252
uttr-8192f23c46184e67b8f95b9c6225e381.pt,id10368
uttr-3b7f54ec5b344089929b6652ae7db1fd.pt,id10132
uttr-bb0b4a20a2254f93a7f013b6a3c873b7.pt,id10776
uttr-63f5e0a4a0ed41609a3892cd264c2000.pt,id10215
uttr-d96d13658f3e4662a27db1d4b5fc3078.pt,id11113
uttr-982b739865874f6c88f32efbbeeac61c.pt,id11056
uttr-34ee4936be324aa487b5af437ba26405.pt,id10662
uttr-f42aa4451b074b39bd8c272eea008ca1.pt,id10113
uttr-e45b3832adf0449cb19959bec9ffb990.pt,id10181
uttr-827200e3bdeb48ffbd3951897ec5a630.pt,id10955
uttr-a62e24e873054435a4b71760427c3a92.pt,id11105
uttr-56e8ae8b2a5347979a0f3d5c385fa0f9.pt,id10024
uttr-2062fd76c88b4c25b1b82bffd9da98f6.pt,id10644
uttr-224535d2a5384f3eb52c82d52e73b563.pt,id11219
uttr-a5894960a8b440ee9bdc943779756034.pt,id10853
uttr-d61b4f0d7ee74ff490b37b36da048aae.pt,id10325
uttr-2a84c9e636a04b709d95b1fea7f36041.pt,id10907
uttr-65b1758897d449b28336b727651bbad4.pt,id10342
uttr-a8e964c0ba7c45999d052a5e83e3a7e7.pt,id11181
uttr-111081b071f2448fad8236794e51d6cd.pt,id11203
uttr-3fdff4cb7c53465a867a42ac808c237f.pt,id11189
uttr-9144c6af03204ad894ea0521df530ce2.pt,id10466
uttr-a568969aec064707a7351f964c026fe5.pt,id10347
uttr-4cc654bd41e149b5913117f4d577327b.pt,id10379
uttr-8fb0ded0e8834c5b8cce89a445ad66ee.pt,id11089
uttr-dec44c23d8d444c58eb21939aa062edd.pt,id10684
uttr-2955fb685d4a44e8921cfe5113133c3c.pt,id11239
uttr-9dff704c9fe84a5197522b7ed2896a60.pt,id11021
uttr-446cc78fe29f4244b90697163be1506d.pt,id10494
uttr-d21fb95d1c8246d78d5b3f8d50d000c1.pt,id10079
uttr-4663ef8c44e5406589b771c72d74c54d.pt,id10082
uttr-c7ff1f88b5de45fc8bbc532c4f7c95da.pt,id10658
uttr-0e98a9322c4b4a459c0b845d7620fff4.pt,id10479
uttr-7ee334d453344d6db2dd4f1397059002.pt,id10783
uttr-892bca91866e4baa8e30a4d8598569e1.pt,id10356
uttr-c2cb6f87258e4445937f5be7991ded29.pt,id10913
uttr-4941d50998d545d38ed2abfeebd19169.pt,id10999
uttr-456fb4038e0441f2ac88eeedcc18e9f1.pt,id10643
uttr-3ae2d74d3a234c1488ae403a3e0122cb.pt,id10672
uttr-ce32f931907c4f5ebf9dbea948d59359.pt,id10794
